transaction_id,transaction_date,product_id,product_code,product_description,quantity,account_id
T20250414-04252,2023-04-13,231,3,Produto Q788,4,1011
T20250414-04253,2024-12-07,298,33,Produto B166,3,1398
T20250414-04254,2023-10-19,241,5,Produto R208,1,1173
T20250414-04255,2025-03-17,285,29,Produto H688,1,1155
T20250414-04256,2025-03-06,286,49,Produto Y824,20,1006
T20250414-04257,2023-07-21,242,10,Produto Z955,2,1422
T20250414-04258,2023-03-03,230,28,Produto I246,4,1138
T20250414-04259,2024-01-23,276,42,Produto I491,19,1023
T20250414-04260,2023-08-14,215,39,Produto S284,15,1174
T20250414-04261,2024-02-22,293,45,Produto I337,13,1144
T20250414-04262,2024-05-30,234,39,Produto T940,8,1473
T20250414-04263,2025-03-16,232,46,Produto Z547,19,1277
T20250414-04264,2024-10-30,258,5,Produto T479,7,1316
T20250414-04265,2023-04-03,268,44,Produto G994,3,1070
T20250414-04266,2023-08-03,275,10,Produto U483,18,1479
T20250414-04267,2023-11-29,220,1,Produto C925,17,1024
T20250414-04268,2024-05-23,227,21,Produto E338,8,1390
T20250414-04269,2023-04-08,267,22,Produto G935,15,1380
T20250414-04270,2024-10-24,270,39,Produto R20,11,1066
T20250414-04271,2024-07-25,282,46,Produto P800,1,1134
T20250414-04272,2023-01-24,222,34,Produto B606,10,1324
T20250414-04273,2025-02-15,273,32,Produto P527,19,1381
T20250414-04274,2023-11-08,231,3,Produto Q788,9,1006
T20250414-04275,2023-02-04,260,47,Produto E906,20,1417
T20250414-04276,2023-04-04,204,18,Produto U337,3,1337
T20250414-04277,2023-12-31,275,10,Produto U483,12,1479
T20250414-04278,2025-03-26,295,20,Produto Y464,16,1169
T20250414-04279,2025-01-07,203,23,Produto G994,14,1233
T20250414-04280,2023-09-17,263,12,Produto O924,14,1321
T20250414-04281,2023-11-30,217,30,Produto G748,5,1472
T20250414-04282,2024-10-28,234,39,Produto T940,12,1383
T20250414-04283,2023-10-07,273,32,Produto P527,5,1241
T20250414-04284,2025-03-02,214,17,Produto J937,17,1179
T20250414-04285,2023-10-30,258,5,Produto T479,16,1030
T20250414-04286,2024-09-02,234,39,Produto T940,16,1029
T20250414-04287,2024-01-06,273,32,Produto P527,18,1337
T20250414-04288,2023-09-29,206,25,Produto A407,11,1432
T20250414-04289,2024-05-17,289,40,Produto X152,7,1172
T20250414-04290,2023-10-07,289,40,Produto X152,13,1479
T20250414-04291,2024-01-01,270,39,Produto R20,6,1411
T20250414-04292,2023-06-16,206,25,Produto A407,20,1158
T20250414-04293,2024-02-05,204,18,Produto U337,4,1095
T20250414-04294,2024-06-26,280,44,Produto A726,8,1336
T20250414-04295,2023-11-19,252,25,Produto P399,13,1133
T20250414-04296,2023-01-14,229,17,Produto N361,2,1260
T20250414-04297,2023-12-25,271,10,Produto M881,18,1366
T20250414-04298,2024-05-24,209,41,Produto C955,3,1439
T20250414-04299,2023-11-17,224,32,Produto V634,13,1439
T20250414-04300,2025-01-02,294,16,Produto K893,2,1069
T20250414-04301,2023-02-14,290,6,Produto M816,11,1332
T20250414-04302,2024-01-06,286,49,Produto Y824,8,1444
T20250414-04303,2024-08-14,268,44,Produto G994,11,1375
T20250414-04304,2024-11-15,290,6,Produto M816,9,1422
T20250414-04305,2024-02-18,283,47,Produto Q498,15,1374
T20250414-04306,2024-11-18,215,39,Produto S284,13,1084
T20250414-04307,2023-09-09,203,23,Produto G994,16,1344
T20250414-04308,2025-01-23,274,29,Produto R437,4,1070
T20250414-04309,2024-02-12,235,20,Produto X356,11,1049
T20250414-04310,2025-03-06,253,36,Produto S238,10,1411
T20250414-04311,2023-10-17,235,20,Produto X356,16,1488
T20250414-04312,2023-09-08,202,7,Produto E827,11,1488
T20250414-04313,2023-01-13,284,48,Produto C512,18,1421
T20250414-04314,2023-12-25,231,3,Produto Q788,9,1079
T20250414-04315,2024-10-29,209,41,Produto C955,10,1412
T20250414-04316,2023-01-10,208,11,Produto O943,15,1173
T20250414-04317,2023-05-14,226,11,Produto J240,7,1093
T20250414-04318,2024-07-24,276,42,Produto I491,15,1117
T20250414-04319,2024-09-11,296,46,Produto L885,7,1176
T20250414-04320,2024-01-17,206,25,Produto A407,3,1286
T20250414-04321,2023-05-10,273,32,Produto P527,17,1114
T20250414-04322,2023-06-14,235,20,Produto X356,8,1487
T20250414-04323,2024-12-21,289,40,Produto X152,10,1271
T20250414-04324,2024-09-02,224,32,Produto V634,1,1294
T20250414-04325,2024-11-20,232,46,Produto Z547,12,1332
T20250414-04326,2024-01-25,227,21,Produto E338,2,1400
T20250414-04327,2024-02-08,221,1,Produto Q257,4,1381
T20250414-04328,2024-07-16,227,21,Produto E338,19,1125
T20250414-04329,2023-03-24,215,39,Produto S284,13,1393
T20250414-04330,2023-10-06,218,20,Produto M874,12,1477
T20250414-04331,2025-01-01,274,29,Produto R437,11,1222
T20250414-04332,2024-10-26,218,20,Produto M874,15,1344
T20250414-04333,2023-02-23,292,48,Produto N194,3,1290
T20250414-04334,2023-08-16,294,16,Produto K893,4,1327
T20250414-04335,2024-07-14,282,46,Produto P800,11,1403
T20250414-04336,2024-01-23,222,34,Produto B606,20,1277
T20250414-04337,2023-05-30,227,21,Produto E338,2,1420
T20250414-04338,2023-11-08,272,20,Produto E366,5,1262
T20250414-04339,2023-02-06,208,11,Produto O943,5,1225
T20250414-04340,2024-02-04,211,7,Produto F213,14,1155
T20250414-04341,2024-12-17,259,19,Produto Y316,1,1168
T20250414-04342,2023-05-26,270,39,Produto R20,3,1197
T20250414-04343,2024-08-30,296,46,Produto L885,15,1249
T20250414-04344,2024-01-19,236,44,Produto M279,13,1307
T20250414-04345,2023-02-01,285,29,Produto H688,5,1420
T20250414-04346,2024-03-31,277,26,Produto K965,13,1065
T20250414-04347,2023-03-04,205,17,Produto G609,18,1385
T20250414-04348,2024-07-12,253,36,Produto S238,6,1339
T20250414-04349,2024-11-01,226,11,Produto J240,8,1449
T20250414-04350,2024-07-18,279,30,Produto W458,13,1439
T20250414-04351,2024-10-22,200,20,Produto Z769,8,1361
T20250414-04352,2023-10-18,268,44,Produto G994,7,1280
T20250414-04353,2024-08-24,216,40,Produto Y349,9,1499
T20250414-04354,2023-12-30,288,5,Produto T983,8,1345
T20250414-04355,2023-06-26,245,19,Produto H791,14,1431
T20250414-04356,2024-04-27,282,46,Produto P800,10,1315
T20250414-04357,2023-07-31,201,17,Produto T822,14,1382
T20250414-04358,2025-01-15,212,19,Produto N759,9,1207
T20250414-04359,2023-11-10,248,13,Produto E317,17,1228
T20250414-04360,2023-01-24,218,20,Produto M874,12,1482
T20250414-04361,2023-05-07,256,42,Produto X273,2,1495
T20250414-04362,2024-10-24,262,39,Produto Y699,16,1231
T20250414-04363,2023-06-29,227,21,Produto E338,20,1116
T20250414-04364,2023-06-26,234,39,Produto T940,13,1424
T20250414-04365,2024-06-02,232,46,Produto Z547,11,1464
T20250414-04366,2024-05-25,264,11,Produto P61,6,1265
T20250414-04367,2023-08-06,237,29,Produto T289,4,1126
T20250414-04368,2025-03-14,258,5,Produto T479,4,1198
T20250414-04369,2023-08-31,204,18,Produto U337,13,1497
T20250414-04370,2025-02-02,232,46,Produto Z547,11,1438
T20250414-04371,2023-08-16,252,25,Produto P399,20,1371
T20250414-04372,2023-01-29,260,47,Produto E906,15,1240
T20250414-04373,2023-11-20,272,20,Produto E366,18,1229
T20250414-04374,2025-02-23,259,19,Produto Y316,17,1067
T20250414-04375,2023-07-04,222,34,Produto B606,5,1053
T20250414-04376,2023-03-16,282,46,Produto P800,14,1369
T20250414-04377,2023-01-18,258,5,Produto T479,20,1257
T20250414-04378,2024-03-05,216,40,Produto Y349,18,1393
T20250414-04379,2024-10-23,233,14,Produto G422,17,1271
T20250414-04380,2023-10-17,256,42,Produto X273,20,1191
T20250414-04381,2024-12-08,219,10,Produto O463,1,1077
T20250414-04382,2024-02-26,232,46,Produto Z547,8,1298
T20250414-04383,2024-05-12,245,19,Produto H791,16,1285
T20250414-04384,2025-03-03,220,1,Produto C925,4,1431
T20250414-04385,2023-06-01,268,44,Produto G994,20,1437
T20250414-04386,2023-02-22,227,21,Produto E338,17,1111
T20250414-04387,2023-07-07,203,23,Produto G994,15,1280
T20250414-04388,2023-07-17,201,17,Produto T822,17,1234
T20250414-04389,2024-04-18,290,6,Produto M816,9,1148
T20250414-04390,2025-03-03,285,29,Produto H688,10,1387
T20250414-04391,2023-11-13,228,6,Produto B585,1,1118
T20250414-04392,2023-06-18,290,6,Produto M816,9,1256
T20250414-04393,2023-04-21,262,39,Produto Y699,5,1468
T20250414-04394,2023-12-24,292,48,Produto N194,13,1371
T20250414-04395,2025-03-18,240,26,Produto H916,18,1447
T20250414-04396,2023-03-16,219,10,Produto O463,17,1149
T20250414-04397,2023-11-11,215,39,Produto S284,8,1461
T20250414-04398,2024-03-02,203,23,Produto G994,18,1390
T20250414-04399,2023-07-15,290,6,Produto M816,3,1285
T20250414-04400,2024-05-19,218,20,Produto M874,6,1033
T20250414-04401,2024-10-07,212,19,Produto N759,5,1243
T20250414-04402,2023-09-04,203,23,Produto G994,6,1343
T20250414-04403,2024-04-10,213,4,Produto D177,3,1225
T20250414-04404,2023-06-03,235,20,Produto X356,6,1200
T20250414-04405,2024-11-01,247,4,Produto K333,5,1152
T20250414-04406,2023-04-11,200,20,Produto Z769,6,1102
T20250414-04407,2024-03-08,239,32,Produto G145,18,1332
T20250414-04408,2023-01-18,224,32,Produto V634,17,1138
T20250414-04409,2025-02-05,298,33,Produto B166,10,1465
T20250414-04410,2025-01-16,288,5,Produto T983,16,1151
T20250414-04411,2023-06-27,206,25,Produto A407,9,1004
T20250414-04412,2024-12-04,262,39,Produto Y699,11,1441
T20250414-04413,2024-06-19,238,16,Produto K344,12,1464
T20250414-04414,2024-03-17,210,28,Produto L544,19,1062
T20250414-04415,2023-08-26,222,34,Produto B606,17,1398
T20250414-04416,2023-05-28,236,44,Produto M279,19,1222
T20250414-04417,2023-01-09,278,31,Produto A338,17,1088
T20250414-04418,2024-12-25,240,26,Produto H916,19,1032
T20250414-04419,2023-01-06,268,44,Produto G994,1,1149
T20250414-04420,2024-01-04,246,11,Produto V318,3,1486
T20250414-04421,2023-08-28,215,39,Produto S284,19,1384
T20250414-04422,2023-10-09,269,7,Produto V779,14,1467
T20250414-04423,2024-04-22,230,28,Produto I246,11,1142
T20250414-04424,2024-07-23,201,17,Produto T822,7,1455
T20250414-04425,2024-10-12,286,49,Produto Y824,19,1068
T20250414-04426,2023-12-25,225,23,Produto A317,7,1223
T20250414-04427,2023-05-02,295,20,Produto Y464,17,1102
T20250414-04428,2024-09-08,230,28,Produto I246,10,1125
T20250414-04429,2024-01-01,281,44,Produto C383,5,1130
T20250414-04430,2023-09-18,239,32,Produto G145,15,1334
T20250414-04431,2023-02-04,202,7,Produto E827,5,1214
T20250414-04432,2023-08-18,222,34,Produto B606,8,1085
T20250414-04433,2024-05-18,277,26,Produto K965,7,1418
T20250414-04434,2024-11-01,252,25,Produto P399,17,1081
T20250414-04435,2023-10-14,206,25,Produto A407,11,1461
T20250414-04436,2025-03-06,235,20,Produto X356,8,1241
T20250414-04437,2023-02-22,230,28,Produto I246,6,1385
T20250414-04438,2023-11-14,217,30,Produto G748,12,1438
T20250414-04439,2024-11-13,210,28,Produto L544,1,1200
T20250414-04440,2024-12-17,270,39,Produto R20,18,1073
T20250414-04441,2024-01-03,270,39,Produto R20,4,1451
T20250414-04442,2024-09-05,261,14,Produto Y220,10,1469
T20250414-04443,2024-03-31,278,31,Produto A338,8,1186
T20250414-04444,2024-01-18,284,48,Produto C512,8,1385
T20250414-04445,2023-02-26,256,42,Produto X273,9,1097
T20250414-04446,2023-01-16,232,46,Produto Z547,3,1173
T20250414-04447,2023-04-22,291,34,Produto D633,5,1009
T20250414-04448,2023-09-16,225,23,Produto A317,20,1312
T20250414-04449,2023-12-18,258,5,Produto T479,11,1265
T20250414-04450,2025-02-20,288,5,Produto T983,6,1225
T20250414-04451,2024-12-25,229,17,Produto N361,10,1352
T20250414-04452,2023-08-14,269,7,Produto V779,7,1188
T20250414-04453,2024-10-04,255,40,Produto I357,2,1033
T20250414-04454,2023-06-20,240,26,Produto H916,9,1091
T20250414-04455,2025-03-26,202,7,Produto E827,2,1058
T20250414-04456,2023-08-27,266,19,Produto U706,4,1409
T20250414-04457,2024-06-05,238,16,Produto K344,13,1414
T20250414-04458,2023-11-05,221,1,Produto Q257,5,1067
T20250414-04459,2024-06-19,290,6,Produto M816,1,1004
T20250414-04460,2024-12-30,284,48,Produto C512,8,1261
T20250414-04461,2024-08-23,261,14,Produto Y220,2,1409
T20250414-04462,2024-06-24,241,5,Produto R208,13,1462
T20250414-04463,2025-03-08,290,6,Produto M816,8,1250
T20250414-04464,2023-02-19,285,29,Produto H688,7,1341
T20250414-04465,2023-02-08,241,5,Produto R208,1,1321
T20250414-04466,2025-01-09,270,39,Produto R20,14,1337
T20250414-04467,2025-02-01,287,16,Produto O164,13,1432
T20250414-04468,2024-01-10,232,46,Produto Z547,19,1295
T20250414-04469,2024-12-13,230,28,Produto I246,18,1156
T20250414-04470,2023-02-18,205,17,Produto G609,8,1020
T20250414-04471,2025-01-30,267,22,Produto G935,3,1339
T20250414-04472,2024-01-23,221,1,Produto Q257,15,1133
T20250414-04473,2024-07-31,267,22,Produto G935,6,1465
T20250414-04474,2023-09-06,278,31,Produto A338,15,1092
T20250414-04475,2023-07-31,244,2,Produto S837,10,1163
T20250414-04476,2023-06-16,252,25,Produto P399,17,1139
T20250414-04477,2024-09-15,230,28,Produto I246,5,1323
T20250414-04478,2023-12-19,266,19,Produto U706,2,1325
T20250414-04479,2024-06-26,235,20,Produto X356,4,1443
T20250414-04480,2024-11-02,274,29,Produto R437,12,1408
T20250414-04481,2024-06-27,228,6,Produto B585,5,1488
T20250414-04482,2025-03-08,246,11,Produto V318,12,1458
T20250414-04483,2024-08-26,203,23,Produto G994,17,1198
T20250414-04484,2024-02-11,293,45,Produto I337,2,1414
T20250414-04485,2023-02-04,283,47,Produto Q498,20,1006
T20250414-04486,2023-06-10,273,32,Produto P527,10,1107
T20250414-04487,2023-11-11,212,19,Produto N759,1,1090
T20250414-04488,2025-03-28,235,20,Produto X356,9,1484
T20250414-04489,2023-04-03,218,20,Produto M874,4,1341
T20250414-04490,2025-01-06,216,40,Produto Y349,15,1294
T20250414-04491,2024-09-29,246,11,Produto V318,12,1455
T20250414-04492,2024-01-17,296,46,Produto L885,20,1468
T20250414-04493,2024-09-01,234,39,Produto T940,11,1026
T20250414-04494,2023-07-16,285,29,Produto H688,8,1331
T20250414-04495,2023-12-31,277,26,Produto K965,9,1384
T20250414-04496,2024-11-01,259,19,Produto Y316,19,1228
T20250414-04497,2024-02-12,259,19,Produto Y316,20,1094
T20250414-04498,2023-02-26,275,10,Produto U483,13,1040
T20250414-04499,2024-07-06,200,20,Produto Z769,9,1277
T20250414-04500,2023-12-08,223,15,Produto W388,20,1028
T20250414-04501,2025-03-30,274,29,Produto R437,11,1351
T20250414-04502,2024-11-12,240,26,Produto H916,1,1068
T20250414-04503,2023-01-29,228,6,Produto B585,11,1379
T20250414-04504,2024-10-28,204,18,Produto U337,9,1081
T20250414-04505,2024-05-23,241,5,Produto R208,9,1187
T20250414-04506,2023-12-29,230,28,Produto I246,19,1277
T20250414-04507,2025-02-21,202,7,Produto E827,1,1238
T20250414-04508,2024-06-14,271,10,Produto M881,7,1256
T20250414-04509,2025-03-16,294,16,Produto K893,7,1163
T20250414-04510,2023-10-02,231,3,Produto Q788,15,1423
T20250414-04511,2024-03-10,264,11,Produto P61,7,1221
T20250414-04512,2024-09-14,229,17,Produto N361,13,1374
T20250414-04513,2024-06-23,261,14,Produto Y220,1,1265
T20250414-04514,2025-02-22,242,10,Produto Z955,5,1497
T20250414-04515,2023-06-07,224,32,Produto V634,10,1148
T20250414-04516,2025-03-21,237,29,Produto T289,1,1112
T20250414-04517,2025-03-06,215,39,Produto S284,3,1099
T20250414-04518,2023-12-22,212,19,Produto N759,20,1222
T20250414-04519,2024-05-30,284,48,Produto C512,20,1393
T20250414-04520,2023-11-30,224,32,Produto V634,10,1238
T20250414-04521,2024-09-11,229,17,Produto N361,12,1101
T20250414-04522,2023-11-17,235,20,Produto X356,12,1033
T20250414-04523,2024-03-14,235,20,Produto X356,13,1082
T20250414-04524,2023-12-05,285,29,Produto H688,7,1200
T20250414-04525,2024-11-11,297,5,Produto B500,1,1378
T20250414-04526,2023-03-30,258,5,Produto T479,19,1295
T20250414-04527,2023-01-19,288,5,Produto T983,15,1287
T20250414-04528,2023-05-17,226,11,Produto J240,10,1330
T20250414-04529,2023-03-30,240,26,Produto H916,16,1387
T20250414-04530,2023-11-22,211,7,Produto F213,12,1083
T20250414-04531,2023-10-14,247,4,Produto K333,20,1490
T20250414-04532,2023-08-14,294,16,Produto K893,7,1220
T20250414-04533,2024-12-13,263,12,Produto O924,14,1070
T20250414-04534,2024-05-20,248,13,Produto E317,17,1497
T20250414-04535,2023-02-04,262,39,Produto Y699,10,1342
T20250414-04536,2023-03-15,222,34,Produto B606,13,1175
T20250414-04537,2024-09-05,285,29,Produto H688,12,1450
T20250414-04538,2025-03-16,205,17,Produto G609,20,1209
T20250414-04539,2024-10-12,275,10,Produto U483,19,1211
T20250414-04540,2023-11-21,265,8,Produto W591,3,1162
T20250414-04541,2023-06-27,255,40,Produto I357,4,1339
T20250414-04542,2024-03-12,237,29,Produto T289,13,1174
T20250414-04543,2024-06-01,286,49,Produto Y824,10,1461
T20250414-04544,2023-09-19,278,31,Produto A338,18,1156
T20250414-04545,2023-09-17,271,10,Produto M881,5,1203
T20250414-04546,2024-07-19,252,25,Produto P399,15,1385
T20250414-04547,2023-06-04,265,8,Produto W591,7,1115
T20250414-04548,2025-02-13,211,7,Produto F213,6,1151
T20250414-04549,2024-10-10,224,32,Produto V634,2,1355
T20250414-04550,2024-07-19,203,23,Produto G994,15,1066
T20250414-04551,2025-03-19,281,44,Produto C383,8,1415
T20250414-04552,2023-11-01,227,21,Produto E338,18,1449
T20250414-04553,2023-04-27,234,39,Produto T940,1,1495
T20250414-04554,2023-06-10,261,14,Produto Y220,12,1186
T20250414-04555,2023-10-14,283,47,Produto Q498,12,1485
T20250414-04556,2023-07-02,281,44,Produto C383,3,1339
T20250414-04557,2024-09-11,282,46,Produto P800,14,1430
T20250414-04558,2024-08-05,219,10,Produto O463,13,1165
T20250414-04559,2023-11-30,293,45,Produto I337,11,1341
T20250414-04560,2024-10-03,270,39,Produto R20,1,1450
T20250414-04561,2023-03-21,200,20,Produto Z769,3,1355
T20250414-04562,2024-12-18,264,11,Produto P61,7,1371
T20250414-04563,2023-01-01,219,10,Produto O463,16,1017
T20250414-04564,2024-06-16,209,41,Produto C955,17,1321
T20250414-04565,2024-05-10,273,32,Produto P527,17,1127
T20250414-04566,2023-05-20,267,22,Produto G935,4,1008
T20250414-04567,2023-11-28,265,8,Produto W591,13,1300
T20250414-04568,2023-02-04,256,42,Produto X273,16,1423
T20250414-04569,2024-11-15,233,14,Produto G422,14,1455
T20250414-04570,2024-05-01,231,3,Produto Q788,15,1339
T20250414-04571,2024-11-13,274,29,Produto R437,17,1237
T20250414-04572,2023-08-22,214,17,Produto J937,1,1453
T20250414-04573,2023-01-15,265,8,Produto W591,20,1491
T20250414-04574,2025-01-18,264,11,Produto P61,5,1375
T20250414-04575,2025-02-20,289,40,Produto X152,7,1490
T20250414-04576,2024-03-23,249,33,Produto Y845,3,1309
T20250414-04577,2025-02-02,207,38,Produto G584,14,1017
T20250414-04578,2024-05-11,257,40,Produto Q389,15,1113
T20250414-04579,2024-04-27,278,31,Produto A338,16,1390
T20250414-04580,2025-03-19,273,32,Produto P527,13,1052
T20250414-04581,2024-10-11,281,44,Produto C383,17,1375
T20250414-04582,2023-08-07,291,34,Produto D633,16,1101
T20250414-04583,2024-03-31,290,6,Produto M816,18,1389
T20250414-04584,2023-05-10,281,44,Produto C383,8,1254
T20250414-04585,2024-06-04,279,30,Produto W458,2,1105
T20250414-04586,2024-09-25,259,19,Produto Y316,10,1271
T20250414-04587,2023-05-01,299,38,Produto I435,11,1076
T20250414-04588,2024-03-25,233,14,Produto G422,9,1131
T20250414-04589,2024-09-17,291,34,Produto D633,11,1361
T20250414-04590,2023-11-18,245,19,Produto H791,9,1364
T20250414-04591,2023-10-30,241,5,Produto R208,7,1244
T20250414-04592,2024-07-26,241,5,Produto R208,9,1387
T20250414-04593,2023-06-14,228,6,Produto B585,20,1053
T20250414-04594,2025-01-16,227,21,Produto E338,7,1055
T20250414-04595,2024-06-05,271,10,Produto M881,19,1148
T20250414-04596,2023-03-10,252,25,Produto P399,18,1190
T20250414-04597,2023-03-04,241,5,Produto R208,2,1345
T20250414-04598,2023-02-02,259,19,Produto Y316,19,1064
T20250414-04599,2024-05-01,241,5,Produto R208,16,1380
T20250414-04600,2024-08-21,232,46,Produto Z547,1,1220
T20250414-04601,2025-03-28,270,39,Produto R20,10,1407
T20250414-04602,2025-02-19,273,32,Produto P527,1,1036
T20250414-04603,2025-01-16,253,36,Produto S238,11,1263
T20250414-04604,2024-03-06,281,44,Produto C383,8,1135
T20250414-04605,2023-11-13,232,46,Produto Z547,2,1432
T20250414-04606,2024-05-09,282,46,Produto P800,19,1320
T20250414-04607,2023-04-14,234,39,Produto T940,10,1365
T20250414-04608,2024-01-15,242,10,Produto Z955,6,1160
T20250414-04609,2025-01-28,287,16,Produto O164,17,1137
T20250414-04610,2023-11-12,210,28,Produto L544,5,1017
T20250414-04611,2023-03-21,204,18,Produto U337,14,1216
T20250414-04612,2023-12-23,281,44,Produto C383,4,1066
T20250414-04613,2024-01-03,200,20,Produto Z769,13,1174
T20250414-04614,2023-06-30,260,47,Produto E906,10,1101
T20250414-04615,2023-01-14,290,6,Produto M816,14,1412
T20250414-04616,2024-02-27,260,47,Produto E906,18,1328
T20250414-04617,2024-01-23,226,11,Produto J240,18,1453
